math_reading_score,treatment,BYHMWRK,BYS34B,BYWRTNGA,BYTSTREL,BYMATHSE,BYS35B,BYTEAQUA,BYENGLSE,BYS34A,BYS31G,BYS36B,BYINCOME,BYS31C,BYFATHED,BYS35A,F1SCH_ID,BYA37D,BYA37A,BYA37B,BYA37C
53.75,1,15.0,10.0,0.052000000000000005,-0.064,-1.1059999999999999,1.0,-0.163,1.5959999999999999,5.0,1.0,4.0,9,1.0,1.0,0.0,3142.0,2.0,3.0,3.0,3.0
52.2,1,3.0,2.0,0.052000000000000005,-0.332,-0.8690000000000001,1.0,-0.28600000000000003,-0.6409999999999999,1.0,3.0,1.0,9,4.0,1.0,1.0,3151.0,2.0,3.0,2.0,1.0
54.06,1,2.0,1.0,0.7040000000000001,-1.182,-0.63,1.0,-1.213,0.601,1.0,3.0,0.0,11,2.0,3.0,1.0,3151.0,2.0,2.0,2.0,2.0
70.03,1,6.0,2.0,1.9509999999999998,-9.0,0.5710000000000001,1.0,-9.0,1.5959999999999999,4.0,2.0,1.0,12,3.0,7.0,3.0,3151.0,1.0,3.0,2.0,1.0
56.07,1,14.0,9.0,0.544,1.985,1.285,3.0,1.607,1.5959999999999999,5.0,2.0,5.0,11,3.0,6.0,1.0,3151.0,2.0,3.0,2.0,1.0
40.4,1,14.0,7.0,-0.63,-0.725,-1.344,2.0,-0.28600000000000003,1.335,7.0,3.0,7.0,5,4.0,2.0,2.0,3151.0,1.0,3.0,2.0,1.0
43.96,1,7.0,5.0,-0.63,-0.064,-0.171,2.0,-0.163,-0.40299999999999997,2.0,3.0,2.0,7,3.0,6.0,1.0,3151.0,1.0,3.0,2.0,1.0
48.68,1,2.0,1.0,0.052000000000000005,0.282,-0.619,0.0,0.324,-0.41,1.0,4.0,2.0,6,4.0,1.0,1.0,3151.0,2.0,3.0,2.0,2.0
44.79,1,22.0,12.0,0.052000000000000005,0.866,0.37,5.0,0.44799999999999995,1.4069999999999998,10.0,2.0,8.0,6,3.0,5.0,3.0,3152.0,2.0,3.0,3.0,1.0
26.94,1,10.0,3.0,0.436,0.708,-0.63,1.0,0.51,-0.9329999999999999,7.0,3.0,1.0,8,3.0,8.0,1.0,3152.0,2.0,3.0,3.0,1.0
52.46,1,2.0,1.0,-0.898,-0.9640000000000001,1.2409999999999999,1.0,-0.541,0.07,1.0,1.0,0.0,7,1.0,1.0,1.0,3152.0,2.0,3.0,3.0,1.0
42.67,1,-9.0,20.0,0.052000000000000005,-0.38,0.121,4.0,-0.41700000000000004,0.14300000000000002,21.0,2.0,3.0,9,3.0,2.0,6.0,3152.0,2.0,3.0,3.0,1.0
50.69,1,2.0,1.0,-1.093,0.8370000000000001,1.284,0.0,0.579,-0.745,1.0,4.0,1.0,11,4.0,4.0,1.0,3152.0,2.0,3.0,3.0,1.0
59.81,1,19.0,14.0,1.196,0.598,1.296,5.0,0.069,1.138,5.0,2.0,3.0,9,5.0,6.0,2.0,3152.0,2.0,3.0,3.0,1.0
48.07,1,6.0,5.0,1.756,-0.221,-1.594,0.0,0.139,1.5959999999999999,1.0,1.0,0.0,10,1.0,7.0,0.0,3152.0,2.0,3.0,3.0,1.0
47.17,1,4.0,2.0,0.052000000000000005,0.598,-0.857,2.0,0.579,0.182,2.0,1.0,0.0,10,1.0,2.0,2.0,3152.0,2.0,3.0,3.0,1.0
38.7,1,3.0,2.0,-0.6,-0.282,-9.0,1.0,-0.835,-9.0,1.0,1.0,0.0,7,1.0,3.0,1.0,3161.0,2.0,3.0,2.0,2.0
53.66,1,2.0,0.0,-0.8109999999999999,-0.033,-0.63,0.0,0.324,-0.9329999999999999,2.0,4.0,0.0,13,3.0,6.0,2.0,3161.0,1.0,3.0,2.0,1.0
54.32,1,3.0,2.0,1.9509999999999998,-1.5290000000000001,-0.42,5.0,-1.7,-0.9329999999999999,1.0,1.0,4.0,12,1.0,7.0,3.0,3162.0,3.0,3.0,3.0,3.0
67.58,1,10.0,4.0,1.9509999999999998,-0.033,-1.831,0.0,0.069,1.4069999999999998,6.0,1.0,0.0,8,1.0,3.0,3.0,3162.0,3.0,3.0,3.0,3.0
47.57,1,1.0,0.0,0.515,0.8370000000000001,-9.0,0.0,0.324,-9.0,1.0,1.0,0.0,10,2.0,6.0,1.0,3162.0,3.0,3.0,3.0,3.0
51.15,1,2.0,1.0,1.001,-0.8059999999999999,-9.0,1.0,-0.348,-9.0,1.0,1.0,0.0,2,2.0,1.0,0.0,3162.0,3.0,3.0,3.0,3.0
54.5,1,13.0,8.0,0.052000000000000005,0.598,-0.11599999999999999,2.0,0.324,-0.9329999999999999,5.0,5.0,0.0,6,5.0,2.0,1.0,3162.0,3.0,3.0,3.0,3.0
55.09,1,4.0,2.0,-4.0,0.205,0.121,10.0,0.579,0.078,2.0,1.0,6.0,9,2.0,2.0,10.0,3171.0,2.0,2.0,2.0,2.0
61.68,1,4.0,3.0,-4.0,-0.38,-9.0,2.0,-0.41700000000000004,0.039,1.0,1.0,1.0,11,1.0,6.0,5.0,3171.0,1.0,2.0,2.0,1.0
52.26,1,1.0,1.0,-4.0,0.205,0.8079999999999999,0.0,0.324,-1.194,0.0,1.0,2.0,8,1.0,2.0,0.0,3171.0,1.0,3.0,1.0,1.0
62.52,1,30.0,20.0,0.515,-0.033,-9.0,4.0,0.324,-0.745,10.0,2.0,5.0,11,1.0,4.0,5.0,3172.0,1.0,3.0,1.0,1.0
64.92,1,11.0,8.0,0.052000000000000005,1.482,1.7719999999999998,3.0,-9.0,1.5959999999999999,3.0,1.0,2.0,12,3.0,6.0,2.0,3172.0,1.0,3.0,1.0,1.0
47.89,1,4.0,2.0,-0.898,0.205,1.085,1.0,0.579,-0.9329999999999999,2.0,3.0,1.0,8,5.0,2.0,1.0,3172.0,1.0,3.0,1.0,1.0
69.95,1,15.0,5.0,1.001,1.1320000000000001,1.7719999999999998,1.0,0.742,1.5959999999999999,10.0,2.0,2.0,10,3.0,7.0,3.0,3172.0,1.0,3.0,1.0,1.0
58.36,1,3.0,2.0,0.052000000000000005,-0.8859999999999999,-1.1059999999999999,1.0,-0.28600000000000003,-0.20600000000000002,1.0,5.0,1.0,10,5.0,4.0,1.0,3172.0,1.0,3.0,1.0,1.0
54.52,1,1.0,0.0,-0.898,-1.182,-1.08,0.0,-1.213,-0.86,1.0,3.0,0.0,10,3.0,7.0,1.0,3172.0,1.0,3.0,1.0,1.0
48.53,1,4.0,1.0,0.052000000000000005,-0.064,-0.63,1.0,-0.163,0.639,3.0,1.0,1.0,12,1.0,6.0,1.0,3172.0,1.0,3.0,1.0,1.0
55.27,1,5.0,5.0,-0.13699999999999998,0.816,-0.355,0.0,1.252,0.331,0.0,5.0,2.0,11,5.0,5.0,5.0,3172.0,1.0,3.0,1.0,1.0
55.68,1,15.0,5.0,0.052000000000000005,-0.033,0.5710000000000001,2.0,0.324,0.331,10.0,1.0,1.0,12,1.0,6.0,5.0,3172.0,1.0,3.0,1.0,1.0
56.22,1,25.0,20.0,0.052000000000000005,-0.033,0.7809999999999999,5.0,0.324,0.14300000000000002,5.0,2.0,10.0,11,3.0,6.0,1.0,3172.0,1.0,3.0,1.0,1.0
71.55,1,-9.0,15.0,1.9509999999999998,-0.679,1.7719999999999998,5.0,-0.518,1.5959999999999999,21.0,2.0,3.0,10,3.0,7.0,5.0,3172.0,1.0,3.0,1.0,1.0
73.96,1,16.0,10.0,1.464,0.282,1.7719999999999998,5.0,0.324,1.5959999999999999,6.0,3.0,3.0,10,5.0,7.0,3.0,3172.0,1.0,3.0,1.0,1.0
61.84,1,8.0,7.0,0.32,0.629,1.7719999999999998,8.0,0.8109999999999999,-0.11800000000000001,1.0,1.0,5.0,10,1.0,5.0,2.0,3172.0,1.0,3.0,1.0,1.0
64.12,1,10.0,8.0,1.001,0.205,-9.0,4.0,0.324,-9.0,2.0,2.0,2.0,10,3.0,7.0,2.0,3172.0,1.0,3.0,1.0,1.0
53.83,1,3.0,1.0,-4.0,-9.0,-9.0,0.0,-9.0,-9.0,2.0,1.0,0.0,6,1.0,1.0,1.0,3181.0,2.0,3.0,2.0,2.0
60.15,1,20.0,2.0,0.052000000000000005,0.044000000000000004,-0.365,0.0,0.069,-1.194,21.0,1.0,2.0,9,2.0,4.0,5.0,3181.0,2.0,3.0,2.0,2.0
60.4,1,4.0,1.0,-1.274,-9.0,-9.0,1.0,-9.0,-9.0,3.0,4.0,1.0,12,5.0,7.0,1.0,3181.0,2.0,3.0,2.0,2.0
49.46,1,11.0,4.0,-1.087,-0.332,-0.63,1.0,-0.28600000000000003,0.331,7.0,2.0,1.0,7,3.0,7.0,1.0,3181.0,2.0,3.0,2.0,2.0
52.07,1,3.0,1.0,-0.898,-9.0,-9.0,1.0,-9.0,-9.0,2.0,2.0,1.0,11,3.0,6.0,2.0,3181.0,2.0,3.0,2.0,2.0
42.84,1,7.0,5.0,0.155,-0.5710000000000001,-1.355,2.0,-0.28600000000000003,-0.972,2.0,2.0,0.0,9,2.0,2.0,2.0,3181.0,2.0,3.0,2.0,2.0
65.32,1,20.0,5.0,-0.435,0.282,1.296,4.0,0.324,1.146,15.0,1.0,2.0,6,2.0,4.0,4.0,3181.0,2.0,3.0,2.0,2.0
59.52,1,3.0,1.0,1.9509999999999998,-9.0,-9.0,1.0,-9.0,-9.0,2.0,1.0,0.0,11,1.0,7.0,2.0,3181.0,2.0,3.0,2.0,2.0
56.1,1,8.0,3.0,-4.0,-9.0,-9.0,2.0,-9.0,-9.0,5.0,2.0,0.0,10,2.0,3.0,2.0,3181.0,2.0,3.0,2.0,2.0
61.63,1,15.0,5.0,0.7040000000000001,-0.033,1.2690000000000001,1.0,0.324,0.623,10.0,3.0,3.0,9,4.0,3.0,3.0,3181.0,2.0,3.0,2.0,2.0
64.64,1,15.0,5.0,1.001,0.521,0.5710000000000001,3.0,0.069,0.331,10.0,1.0,1.0,12,1.0,7.0,4.0,3181.0,2.0,3.0,2.0,2.0
67.2,1,17.0,7.0,1.08,1.778,-0.11599999999999999,5.0,2.094,0.893,10.0,1.0,2.0,11,1.0,7.0,4.0,3181.0,2.0,3.0,2.0,2.0
61.06,1,22.0,20.0,0.807,1.055,1.7719999999999998,10.0,0.997,0.07,2.0,1.0,2.0,12,2.0,7.0,4.0,3181.0,2.0,3.0,2.0,2.0
66.04,1,29.0,15.0,1.001,0.205,1.5230000000000001,2.0,0.324,-0.191,14.0,1.0,4.0,11,2.0,3.0,4.0,3182.0,2.0,3.0,2.0,1.0
55.8,1,4.0,2.0,-0.898,0.282,1.02,2.0,0.324,0.331,2.0,3.0,1.0,9,5.0,3.0,1.0,3182.0,2.0,3.0,2.0,1.0
45.69,1,3.0,2.0,1.001,0.282,-9.0,1.0,0.324,-9.0,1.0,3.0,1.0,8,4.0,6.0,1.0,3182.0,2.0,3.0,2.0,1.0
65.65,1,14.0,10.0,1.001,0.598,0.836,8.0,0.324,0.862,4.0,4.0,2.0,7,5.0,6.0,3.0,3182.0,2.0,3.0,2.0,1.0
59.58,1,11.0,7.0,0.247,0.282,-0.63,4.0,0.324,-0.9329999999999999,4.0,3.0,1.0,8,4.0,3.0,1.0,3182.0,2.0,3.0,2.0,1.0
46.37,1,2.0,1.0,-1.579,-2.698,-1.831,0.0,-2.055,-0.475,1.0,2.0,1.0,9,3.0,2.0,1.0,3182.0,2.0,3.0,2.0,1.0
47.07,1,3.0,1.0,1.001,-0.995,-9.0,0.0,-0.773,-9.0,2.0,3.0,0.0,11,2.0,2.0,0.0,3191.0,2.0,3.0,2.0,2.0
50.52,1,5.0,2.0,0.247,1.7469999999999999,1.284,2.0,1.8619999999999999,-0.222,3.0,4.0,1.0,9,5.0,2.0,1.0,3191.0,2.0,3.0,2.0,2.0
64.93,1,4.0,4.0,1.459,1.669,0.105,1.0,1.8619999999999999,0.688,0.0,1.0,1.0,9,1.0,2.0,1.0,3191.0,2.0,3.0,2.0,2.0
50.06,1,1.0,1.0,-1.087,0.205,0.8079999999999999,1.0,0.579,-9.0,0.0,2.0,2.0,7,3.0,2.0,0.0,3191.0,2.0,3.0,2.0,2.0
56.93,1,2.0,1.0,1.464,0.897,-0.63,1.0,0.934,0.601,1.0,2.0,2.0,10,4.0,6.0,1.0,3192.0,2.0,3.0,2.0,2.0
60.24,1,13.0,8.0,0.052000000000000005,1.135,-9.0,3.0,0.934,-9.0,5.0,2.0,1.0,8,2.0,6.0,2.0,3192.0,2.0,3.0,2.0,2.0
52.78,1,20.0,20.0,0.052000000000000005,-0.033,0.33299999999999996,5.0,0.324,1.5959999999999999,0.0,5.0,1.0,9,5.0,2.0,6.0,3192.0,2.0,3.0,2.0,2.0
71.3,1,13.0,12.0,1.001,-0.9440000000000001,0.809,1.0,-0.958,1.5959999999999999,1.0,3.0,5.0,12,3.0,6.0,2.0,3192.0,2.0,3.0,2.0,2.0
51.41,1,21.0,7.0,0.052000000000000005,0.282,0.5710000000000001,0.0,0.579,0.331,14.0,1.0,14.0,7,1.0,2.0,3.0,3192.0,2.0,3.0,2.0,2.0
53.1,1,11.0,6.0,0.052000000000000005,1.4509999999999998,1.296,3.0,1.189,-0.3720000000000001,5.0,1.0,1.0,10,1.0,4.0,1.0,3192.0,2.0,3.0,2.0,2.0
55.81,1,20.0,15.0,1.9509999999999998,-9.0,-0.63,10.0,-0.163,0.631,5.0,2.0,5.0,8,4.0,4.0,8.0,3192.0,2.0,3.0,2.0,2.0
30.46,1,18.0,17.0,-0.332,-9.0,-9.0,1.0,-9.0,-9.0,1.0,4.0,1.0,5,4.0,8.0,1.0,3192.0,2.0,3.0,2.0,2.0
45.8,1,-9.0,1.0,-4.0,-1.936,-0.63,1.0,-2.287,-0.9329999999999999,14.0,2.0,1.0,6,3.0,2.0,3.0,3192.0,2.0,3.0,2.0,2.0
53.5,1,2.0,1.0,0.052000000000000005,1.985,1.7719999999999998,1.0,1.8619999999999999,1.5959999999999999,1.0,5.0,1.0,10,3.0,4.0,0.0,3192.0,2.0,3.0,2.0,2.0
32.01,1,8.0,3.0,-0.21600000000000005,-0.252,-0.11599999999999999,1.0,-0.603,-0.40299999999999997,5.0,2.0,1.0,6,2.0,1.0,3.0,3201.0,1.0,3.0,3.0,1.0
46.11,1,18.0,13.0,-4.0,0.174,-0.63,1.0,-0.163,1.5959999999999999,5.0,5.0,0.0,7,5.0,2.0,1.0,3201.0,1.0,3.0,2.0,1.0
48.73,1,9.0,6.0,0.052000000000000005,0.8370000000000001,0.848,1.0,0.324,0.528,3.0,2.0,8.0,10,4.0,8.0,4.0,3201.0,2.0,3.0,3.0,2.0
72.74,1,8.0,5.0,-9.0,-9.0,0.836,3.0,-9.0,1.327,3.0,2.0,1.0,9,2.0,2.0,1.0,3201.0,2.0,3.0,2.0,2.0
61.76,1,15.0,12.0,-4.0,1.985,1.7719999999999998,3.0,1.8619999999999999,0.585,3.0,2.0,1.0,9,3.0,1.0,1.0,3201.0,1.0,3.0,2.0,1.0
60.31,1,17.0,12.0,0.544,-0.995,0.609,5.0,-0.773,0.078,5.0,1.0,2.0,7,1.0,6.0,3.0,3202.0,2.0,3.0,2.0,2.0
44.54,1,2.0,1.0,-4.0,0.521,-0.8690000000000001,1.0,0.069,1.5959999999999999,1.0,2.0,1.0,6,3.0,2.0,1.0,3202.0,2.0,3.0,2.0,2.0
40.79,1,13.0,12.0,1.001,-1.848,0.5710000000000001,12.0,-1.128,1.081,1.0,1.0,2.0,12,5.0,6.0,3.0,9997.0,2.0,3.0,1.0,1.0
52.95,1,3.0,1.0,0.515,-9.0,-1.1059999999999999,1.0,-1.445,0.331,2.0,1.0,1.0,10,2.0,2.0,2.0,9997.0,3.0,2.0,2.0,2.0
56.77,1,9.0,5.0,0.733,1.4509999999999998,-0.14400000000000002,3.0,0.425,0.331,4.0,2.0,3.0,9,1.0,6.0,1.0,9997.0,1.0,2.0,1.0,1.0
57.23,1,15.0,10.0,1.756,-0.648,-9.0,2.0,-0.541,-9.0,5.0,1.0,15.0,7,2.0,5.0,1.0,9997.0,1.0,1.0,3.0,1.0
53.86,1,4.0,3.0,0.7040000000000001,-0.033,0.121,1.0,0.579,1.327,1.0,5.0,1.0,10,5.0,6.0,0.0,3202.0,2.0,3.0,2.0,2.0
64.09,1,4.0,3.0,1.9509999999999998,0.282,0.5710000000000001,1.0,0.324,0.893,1.0,2.0,1.0,11,2.0,3.0,0.0,9997.0,3.0,2.0,2.0,2.0
56.19,1,11.0,8.0,0.217,0.282,-0.63,2.0,0.324,-0.6409999999999999,3.0,1.0,4.0,11,1.0,3.0,1.0,3202.0,3.0,3.0,3.0,3.0
65.02,1,3.0,2.0,1.683,0.282,1.03,2.0,0.069,1.138,1.0,1.0,1.0,12,2.0,3.0,5.0,9997.0,1.0,1.0,3.0,1.0
54.01,1,5.0,4.0,1.1909999999999998,-0.38,-9.0,3.0,0.092,-9.0,1.0,3.0,1.0,10,2.0,8.0,1.0,3202.0,1.0,3.0,2.0,1.0
57.12,1,1.0,1.0,1.001,-1.796,-0.381,0.0,-1.568,-1.375,0.0,1.0,1.0,11,1.0,3.0,0.0,3202.0,2.0,3.0,2.0,1.0
76.4,1,5.0,4.0,1.459,-0.064,1.7719999999999998,3.0,-0.163,0.331,1.0,1.0,1.0,8,1.0,7.0,1.0,3211.0,2.0,3.0,2.0,1.0
58.42,1,1.0,1.0,0.539,-1.104,-0.18100000000000002,1.0,-0.958,-0.745,0.0,1.0,0.0,12,1.0,6.0,0.0,3211.0,2.0,3.0,2.0,1.0
39.77,1,3.0,2.0,-4.0,-0.033,1.111,5.0,0.579,1.5959999999999999,1.0,4.0,1.0,12,3.0,4.0,5.0,3211.0,2.0,3.0,2.0,1.0
47.57,1,14.0,6.0,0.539,-0.648,-0.685,3.0,-0.28600000000000003,1.034,8.0,3.0,1.0,13,3.0,6.0,5.0,3211.0,2.0,3.0,2.0,1.0
46.18,1,-9.0,0.0,0.807,-9.0,-0.8690000000000001,0.0,-0.163,0.331,10.0,4.0,0.0,7,3.0,5.0,2.0,3212.0,2.0,3.0,1.0,2.0
44.6,1,10.0,10.0,-1.166,1.4509999999999998,-9.0,5.0,0.425,-9.0,0.0,2.0,5.0,5,4.0,2.0,0.0,3212.0,2.0,3.0,1.0,2.0
55.92,1,13.0,10.0,1.9509999999999998,-0.866,1.7719999999999998,0.0,-0.958,1.5959999999999999,3.0,1.0,5.0,9,1.0,7.0,2.0,3212.0,2.0,3.0,1.0,2.0
64.7,1,6.0,1.0,1.9509999999999998,-1.767,1.296,3.0,-1.445,1.146,5.0,4.0,1.0,10,4.0,5.0,1.0,3212.0,2.0,3.0,1.0,2.0
35.61,1,2.0,1.0,-4.0,-0.14300000000000002,-0.392,2.0,0.39399999999999996,-1.21,1.0,2.0,2.0,8,2.0,6.0,2.0,3221.0,2.0,3.0,2.0,2.0
46.63,1,27.0,20.0,-4.0,0.282,0.597,5.0,0.324,0.435,7.0,1.0,3.0,6,3.0,6.0,5.0,3221.0,2.0,3.0,2.0,2.0
47.33,1,8.0,5.0,1.001,-9.0,-9.0,3.0,-9.0,-9.0,3.0,1.0,2.0,13,1.0,7.0,2.0,3221.0,2.0,3.0,2.0,2.0
57.64,1,15.0,8.0,-4.0,-9.0,-9.0,4.0,-9.0,-9.0,7.0,1.0,3.0,10,2.0,2.0,2.0,3221.0,2.0,3.0,2.0,2.0
33.64,1,11.0,7.0,-4.0,0.598,1.087,4.0,0.579,1.5959999999999999,4.0,4.0,4.0,8,4.0,1.0,3.0,3221.0,2.0,3.0,2.0,2.0
35.04,1,3.0,3.0,-4.0,-0.252,0.5710000000000001,1.0,-0.348,0.331,0.0,3.0,2.0,5,4.0,1.0,0.0,3221.0,2.0,3.0,2.0,2.0
47.94,1,6.0,4.0,-0.332,1.4509999999999998,0.39799999999999996,3.0,0.68,1.219,2.0,2.0,2.0,4,1.0,1.0,3.0,3222.0,2.0,3.0,2.0,2.0
52.35,1,12.0,9.0,1.567,1.135,1.7719999999999998,8.0,0.934,1.5959999999999999,3.0,1.0,9.0,2,5.0,2.0,2.0,3222.0,1.0,2.0,1.0,2.0
59.52,1,35.0,15.0,-9.0,-9.0,-9.0,5.0,-9.0,-9.0,20.0,1.0,15.0,9,2.0,4.0,20.0,3222.0,2.0,3.0,2.0,2.0
55.53,1,4.0,2.0,-1.579,-9.0,-9.0,1.0,-9.0,-9.0,2.0,3.0,1.0,6,2.0,7.0,2.0,3222.0,2.0,2.0,2.0,2.0
35.6,1,6.0,4.0,-4.0,-9.0,-0.381,1.0,-9.0,-0.672,2.0,1.0,3.0,9,2.0,6.0,1.0,3222.0,1.0,2.0,1.0,1.0
56.31,1,17.0,15.0,1.567,-9.0,-9.0,10.0,-9.0,-9.0,2.0,2.0,5.0,10,3.0,4.0,0.0,3222.0,2.0,3.0,2.0,2.0
49.81,1,3.0,2.0,0.32,-9.0,-9.0,2.0,-9.0,-9.0,1.0,4.0,2.0,10,5.0,1.0,0.0,3222.0,2.0,3.0,2.0,2.0
53.33,1,8.0,3.0,-1.3840000000000001,-9.0,-9.0,2.0,-9.0,-9.0,5.0,1.0,1.0,10,2.0,1.0,2.0,3222.0,2.0,2.0,2.0,2.0
44.89,1,-9.0,12.0,-4.0,-0.648,-1.831,15.0,-0.541,-2.197,21.0,4.0,15.0,12,3.0,4.0,15.0,3231.0,2.0,3.0,2.0,1.0
58.78,1,12.0,8.0,0.544,0.8370000000000001,1.057,2.0,0.324,1.4069999999999998,4.0,4.0,2.0,7,4.0,6.0,2.0,3231.0,2.0,3.0,2.0,1.0
42.79,1,5.0,1.0,-4.0,1.192,1.7719999999999998,1.0,1.607,1.5959999999999999,4.0,3.0,1.0,9,4.0,5.0,1.0,3231.0,2.0,3.0,2.0,1.0
42.74,1,7.0,1.0,-9.0,-0.32899999999999996,-9.0,0.0,-0.348,-9.0,6.0,3.0,0.0,9,3.0,6.0,1.0,3231.0,2.0,3.0,2.0,1.0
44.12,1,10.0,5.0,-4.0,-9.0,-9.0,0.0,-9.0,-9.0,5.0,4.0,0.0,3,3.0,2.0,2.0,3232.0,2.0,2.0,2.0,1.0
40.52,1,6.0,4.0,-0.898,2.332,0.348,3.0,2.094,1.3419999999999999,2.0,5.0,2.0,4,4.0,1.0,3.0,3232.0,1.0,3.0,2.0,1.0
45.32,1,3.0,2.0,-4.0,0.282,-0.126,1.0,0.324,0.331,1.0,4.0,2.0,9,4.0,5.0,0.0,3232.0,2.0,3.0,2.0,2.0
40.1,1,6.0,3.0,0.996,-9.0,-0.63,2.0,-9.0,1.146,3.0,4.0,1.0,3,4.0,3.0,2.0,3232.0,2.0,3.0,2.0,1.0
46.63,1,3.0,1.0,-0.13699999999999998,-0.094,-1.831,1.0,-0.541,-0.11800000000000001,2.0,1.0,0.0,7,1.0,2.0,1.0,3232.0,2.0,3.0,2.0,2.0
49.9,1,6.0,3.0,-0.63,0.282,-9.0,3.0,0.579,0.331,3.0,2.0,1.0,7,1.0,2.0,3.0,3241.0,2.0,3.0,2.0,1.0
48.93,1,7.0,6.0,-1.093,0.282,-0.18100000000000002,2.0,0.324,-0.149,1.0,1.0,3.0,8,1.0,2.0,0.0,3241.0,2.0,3.0,2.0,1.0
53.17,1,19.0,15.0,-0.435,0.8370000000000001,-0.8690000000000001,1.0,0.324,0.331,4.0,1.0,0.0,9,1.0,3.0,1.0,3241.0,2.0,3.0,2.0,1.0
56.68,1,15.0,5.0,-0.898,1.985,-0.8690000000000001,2.0,1.607,1.5959999999999999,10.0,1.0,1.0,9,1.0,2.0,3.0,3241.0,2.0,3.0,2.0,1.0
68.6,1,20.0,15.0,-0.332,0.521,-9.0,5.0,0.324,1.146,5.0,3.0,8.0,8,3.0,2.0,4.0,3241.0,2.0,3.0,2.0,1.0
63.31,1,-9.0,15.0,-0.441,0.521,-9.0,3.0,0.324,-9.0,21.0,1.0,3.0,8,1.0,7.0,10.0,3241.0,2.0,3.0,2.0,1.0
49.11,1,2.0,1.0,-1.6580000000000001,0.897,-0.42,2.0,0.934,-0.9329999999999999,1.0,1.0,7.0,9,3.0,2.0,5.0,3241.0,2.0,3.0,2.0,1.0
42.33,1,14.0,8.0,-0.13699999999999998,-0.114,1.5330000000000001,4.0,0.642,1.4069999999999998,6.0,4.0,5.0,9,4.0,2.0,3.0,3241.0,2.0,3.0,2.0,1.0
49.33,1,2.0,1.0,-1.2819999999999998,0.282,-0.392,1.0,0.324,-0.9329999999999999,1.0,1.0,0.0,8,3.0,1.0,1.0,3241.0,2.0,3.0,2.0,1.0
40.58,1,3.0,2.0,-0.898,0.282,-0.63,2.0,0.069,-0.9329999999999999,1.0,1.0,2.0,11,1.0,1.0,1.0,3241.0,2.0,3.0,2.0,1.0
39.3,1,4.0,3.0,-9.0,0.253,-9.0,4.0,-9.0,-9.0,1.0,4.0,4.0,7,5.0,4.0,2.0,3241.0,2.0,3.0,2.0,1.0
47.15,1,11.0,10.0,1.001,0.521,-9.0,2.0,0.579,-9.0,1.0,1.0,2.0,7,1.0,2.0,1.0,3242.0,2.0,3.0,2.0,2.0
40.17,1,4.0,3.0,-1.195,1.56,0.5710000000000001,1.0,1.676,0.331,1.0,3.0,0.0,9,3.0,3.0,1.0,3242.0,2.0,3.0,2.0,2.0
51.03,1,5.0,4.0,0.349,0.7390000000000001,-9.0,2.0,1.252,1.5959999999999999,1.0,2.0,2.0,11,2.0,7.0,1.0,3242.0,2.0,3.0,2.0,2.0
51.68,1,6.0,3.0,1.1909999999999998,0.521,1.506,1.0,0.324,1.5959999999999999,3.0,1.0,1.0,10,1.0,8.0,3.0,3242.0,2.0,3.0,2.0,2.0
55.12,1,4.0,2.0,1.001,-0.32899999999999996,1.7719999999999998,1.0,-0.348,1.5959999999999999,2.0,3.0,1.0,13,3.0,8.0,1.0,3242.0,2.0,3.0,2.0,2.0
47.57,1,11.0,3.0,-0.7090000000000001,1.4509999999999998,1.7719999999999998,2.0,1.189,0.696,8.0,5.0,1.0,10,5.0,2.0,2.0,3242.0,2.0,3.0,2.0,2.0
31.84,1,-9.0,10.0,-0.514,-0.033,-0.63,3.0,0.324,-0.9329999999999999,21.0,1.0,2.0,9,1.0,4.0,5.0,3242.0,2.0,3.0,2.0,2.0
47.97,1,4.0,1.0,0.052000000000000005,0.521,1.083,0.0,0.324,-0.11800000000000001,3.0,2.0,0.0,6,3.0,1.0,1.0,3242.0,2.0,3.0,2.0,2.0
62.27,1,6.0,4.0,0.539,0.282,-9.0,1.0,0.324,-9.0,2.0,1.0,3.0,10,1.0,2.0,1.0,3242.0,2.0,3.0,2.0,2.0
45.23,1,2.0,2.0,-1.087,-1.263,-0.63,1.0,-1.151,0.331,0.0,4.0,1.0,8,4.0,6.0,2.0,3243.0,2.0,3.0,1.0,1.0
49.75,1,3.0,1.0,0.052000000000000005,1.508,1.7719999999999998,2.0,1.097,1.5959999999999999,2.0,4.0,2.0,5,4.0,4.0,1.0,3243.0,2.0,3.0,1.0,1.0
52.37,1,2.0,1.0,0.807,2.332,0.332,1.0,2.349,0.331,1.0,2.0,1.0,7,4.0,4.0,1.0,3243.0,2.0,3.0,1.0,1.0
38.52,1,3.0,2.0,-1.6580000000000001,-9.0,0.544,0.0,-1.4680000000000002,-0.17600000000000002,1.0,1.0,1.0,10,2.0,7.0,1.0,3243.0,2.0,3.0,1.0,1.0
42.53,1,6.0,6.0,-0.63,0.282,-0.381,2.0,0.069,0.07,0.0,1.0,1.0,10,2.0,5.0,1.0,3243.0,2.0,3.0,1.0,1.0
45.61,1,-9.0,10.0,-0.63,1.7469999999999999,-0.63,10.0,1.8619999999999999,0.601,21.0,2.0,10.0,9,5.0,6.0,15.0,3243.0,2.0,3.0,1.0,1.0
